"Index" "Open" "High" "Low" "Close" "Volume" "Adjusted"
"2013-08-01" 104.470001 107.120003 104.110001 106.790001 1035000 91.51532
"2013-08-02" 105.160004 105.389999 104.190002 105.239998 1031800 90.187012
"2013-08-05" 105 106.190002 104.760002 104.93 1314700 89.921371
"2013-08-06" 100 101.889999 99.919998 101.5 2798900 86.981964
"2013-08-07" 102.059998 102.239998 100.629997 101.959999 1517600 87.37616
"2013-08-08" 102.349998 104.080002 102.349998 103.93 895500 89.064407
"2013-08-09" 103.760002 104.5 102.82 104.139999 814800 89.24437
"2013-08-12" 103.699997 106.059998 103.699997 105.989998 902500 90.82975
"2013-08-13" 106.389999 107.260002 105.580002 106.870003 872400 91.583878
"2013-08-14" 106.809998 107.099998 105.919998 106.18 953300 90.992607
"2013-08-15" 104.970001 105.080002 103.440002 103.769997 1123700 88.927292
"2013-08-16" 103.519997 104.879997 103.389999 103.400002 1126700 88.610199
"2013-08-19" 102.839996 104.169998 102.339996 102.459999 992700 87.804665
"2013-08-20" 102.370003 103 101.660004 102.389999 870600 87.744667
"2013-08-21" 102.150002 102.660004 101.519997 101.779999 653100 87.221924
"2013-08-22" 102.129997 104.529999 102.110001 103.699997 555600 88.867287
"2013-08-23" 103.739998 104.959999 102.25 103.089996 491900 88.729576
"2013-08-26" 103.290001 103.760002 102.480003 102.5 440300 88.221771
"2013-08-27" 101.239998 101.620003 100.239998 100.519997 674800 86.517593
"2013-08-28" 100.650002 101.470001 100.160004 100.629997 580100 86.612251
"2013-08-29" 100.459999 101.529999 100.43 100.800003 631200 86.758575
"2013-08-30" 101.239998 101.330002 99.75 99.949997 568000 86.026985
"2013-09-03" 101.989998 102.449997 100.32 100.989998 1054800 86.922134
"2013-09-04" 100.879997 102.139999 100.879997 102.099998 692400 87.877472
"2013-09-05" 101.010002 103.510002 100.790001 103.07 794000 88.712379
"2013-09-06" 103.550003 104.620003 102.269997 103.220001 820000 88.841492
"2013-09-09" 103.889999 105.360001 103.889999 104.760002 952600 90.166939
"2013-09-10" 105.610001 107.169998 105.57 105.809998 1186000 91.070686
"2013-09-11" 105.459999 105.809998 104.239998 105 1196800 90.373512
"2013-09-12" 104.959999 105.089996 104.309998 104.529999 919800 89.968979
"2013-09-13" 104.669998 104.980003 103.720001 104.360001 616800 89.82267
"2013-09-16" 105.110001 105.779999 104.660004 104.980003 924000 90.356308
"2013-09-17" 104.970001 105.529999 104.610001 105.220001 569200 90.562859
"2013-09-18" 105.300003 107.650002 104.889999 107.589996 794900 92.602737
"2013-09-19" 107.769997 108.959999 107.589996 108.160004 713500 93.093346
"2013-09-20" 108.68 108.839996 107.349998 107.540001 964200 92.559692
"2013-09-23" 107.089996 107.300003 106.07 106.349998 883900 91.535469
"2013-09-24" 106.309998 109.019997 106.309998 108.709999 1316200 93.566734
"2013-09-25" 108.849998 109.580002 108.349998 109.139999 1362500 93.936836
"2013-09-26" 109.040001 110.209999 108.959999 109.919998 1112400 94.608162
"2013-09-27" 109.059998 109.760002 108.699997 108.949997 655800 93.77327
"2013-09-30" 107.660004 109.029999 107.510002 108.720001 793900 93.575302
"2013-10-01" 109.269997 109.93 108.809998 109.349998 951900 94.117577
"2013-10-02" 108.75 108.940002 107.75 108.839996 788500 93.678589
"2013-10-03" 108.629997 108.68 106.279999 106.970001 916900 92.069092
"2013-10-04" 107.099998 107.730003 106.809998 107.580002 572900 92.594109
"2013-10-07" 106.190002 107.029999 106.099998 106.260002 570500 91.458008
"2013-10-08" 106.330002 106.480003 104.199997 104.279999 1066400 89.75383
"2013-10-09" 104.040001 104.620003 103.360001 103.970001 1042800 89.486984
"2013-10-10" 105.209999 107.190002 105.099998 107.059998 1077500 92.146584
"2013-10-11" 107.260002 107.970001 106.989998 107.779999 721600 92.766251
"2013-10-14" 107 108.169998 106.349998 107.959999 1546900 92.921188
"2013-10-15" 107.330002 107.57 104.989998 105.639999 1303900 90.924377
"2013-10-16" 106 106.169998 104.470001 105.639999 1343900 90.924377
"2013-10-17" 105.400002 107.040001 105 106.82 1179800 91.939957
"2013-10-18" 109.639999 113.870003 109.360001 112.410004 3278800 96.751312
"2013-10-21" 113.480003 115.559998 113.099998 115.059998 2019500 99.032158
"2013-10-22" 110.620003 116.260002 109.889999 114.309998 1060800 98.386627
"2013-10-23" 113.629997 113.800003 112.389999 113.57 628600 97.749725
"2013-10-24" 113.760002 114.949997 113.110001 114.410004 727000 98.472717
"2013-10-25" 114.32 116.440002 113.400002 116.419998 1881300 100.202698
"2013-10-28" 116.059998 116.629997 115.720001 116.470001 1325200 100.245758
"2013-10-29" 116.489998 116.989998 115.610001 116.849998 754500 100.572807
"2013-10-30" 116.849998 117.050003 115.269997 115.620003 721500 99.514168
"2013-10-31" 115.830002 117.940002 115.300003 116.720001 778900 100.460922
"2013-11-01" 116.510002 117.529999 115.489998 115.989998 1096900 99.832619
"2013-11-04" 116.400002 116.989998 115.779999 116.309998 621200 100.10804
"2013-11-05" 115.919998 116.620003 114.910004 115.940002 544700 99.789619
"2013-11-06" 116.25 116.529999 115.209999 115.940002 681800 100.178436
"2013-11-07" 116.790001 116.870003 114.269997 114.529999 1152200 98.960098
"2013-11-08" 114.68 116.5 114.68 116.129997 938500 100.34256
"2013-11-11" 116.110001 117.019997 115.870003 116.5 673800 100.662285
"2013-11-12" 116.510002 116.989998 115.919998 116.110001 883500 100.325302
"2013-11-13" 115.650002 117.010002 115.410004 117 658800 101.094292
"2013-11-14" 117 117.300003 116.199997 116.830002 662100 100.947395
"2013-11-15" 117.099998 117.610001 116.419998 117.610001 943300 101.621384
"2013-11-18" 118.199997 118.860001 116.580002 116.919998 857400 101.025154
"2013-11-19" 116.639999 116.949997 115.099998 115.360001 779300 99.677254
"2013-11-20" 116.050003 116.050003 114.440002 114.830002 621300 99.219315
"2013-11-21" 115 116.830002 115 116.709999 775800 100.843727
"2013-11-22" 116.589996 118.639999 116.199997 118.620003 1288200 102.494072
"2013-11-25" 118.779999 120.120003 118.370003 118.68 1096200 102.545914
"2013-11-26" 118.470001 119.040001 117.709999 117.779999 937600 101.768272
"2013-11-27" 118.470001 118.589996 117.959999 118.25 534700 102.174377
"2013-11-29" 118.410004 119 117.629997 117.839996 217700 101.820107
"2013-12-02" 117.82 118.290001 116.870003 117.239998 717000 101.301682
"2013-12-03" 117 117.019997 115.720001 116.540001 926600 100.696823
"2013-12-04" 115.940002 117.110001 115.190002 116.709999 1186500 100.843727
"2013-12-05" 116.32 117.610001 116.209999 116.510002 1379100 100.670929
"2013-12-06" 119.739998 121.580002 118.959999 121.099998 1246000 104.63694
"2013-12-09" 121.209999 122.519997 120.279999 120.790001 921900 104.369057
"2013-12-10" 119.550003 120.730003 119.480003 119.690002 894500 103.41861
"2013-12-11" 114.32 119.839996 114.32 117.989998 1121800 101.949715
"2013-12-12" 118.389999 118.919998 117.639999 118.269997 1227600 102.19165
"2013-12-13" 118.75 119.589996 118.150002 118.970001 1136000 102.796494
"2013-12-16" 119.209999 121.089996 119.209999 120.480003 708900 104.101212
"2013-12-17" 120.480003 120.769997 119.589996 119.919998 750400 103.617332
"2013-12-18" 120.32 122.57 119.129997 122.5 967600 105.846611
"2013-12-19" 122.290001 124.010002 121.800003 123.870003 1063200 107.030334
"2013-12-20" 124.669998 126.25 123.910004 126.209999 1750100 109.052216
"2013-12-23" 126.919998 126.959999 125.790001 126.199997 1016500 109.043594
"2013-12-24" 126.199997 127.389999 125.970001 127.209999 279800 109.916275
"2013-12-26" 127.339996 128.330002 127.239998 127.879997 521300 110.495201
"2013-12-27" 128.320007 128.490005 127.669998 128.110001 493800 110.693947
"2013-12-30" 127.970001 128.889999 127.970001 128.880005 575600 111.359268
"2013-12-31" 129.610001 129.770004 128.289993 128.639999 455900 111.151863
"2014-01-02" 128.100006 128.779999 126.989998 127.239998 806800 109.942207
"2014-01-03" 127.550003 128.460007 126.940002 127.25 683300 109.950874
"2014-01-06" 127.769997 128.160004 125.839996 125.849998 945300 108.74118
"2014-01-07" 126.860001 128.039993 126.610001 127.629997 765000 110.279213
"2014-01-08" 127.279999 128.059998 126.360001 127.68 895100 110.322395
"2014-01-09" 127.68 128.490005 126.32 126.93 749700 109.674355
"2014-01-10" 128.169998 128.169998 126.239998 127.199997 1036300 109.907661
"2014-01-13" 126.419998 127.779999 125.260002 125.620003 1189500 108.542458
"2014-01-14" 126.470001 128.050003 125.980003 127.760002 947800 110.391525
"2014-01-15" 128.139999 129.039993 128 128.960007 758300 111.428391
"2014-01-16" 128.220001 129.25 128.110001 129.169998 861600 111.60984
"2014-01-17" 129.25 129.399994 127.32 127.43 1531200 110.106377
"2014-01-21" 128.380005 128.970001 126.050003 126.82 1790100 109.579323
"2014-01-22" 123.519997 124.5 121.529999 122.419998 2854700 105.777466
"2014-01-23" 120.919998 121.410004 118.510002 118.75 2042600 102.606377
"2014-01-24" 118.410004 118.57 114.629997 114.629997 1642900 99.046509
"2014-01-27" 115.540001 115.980003 112.980003 114.379997 1861700 98.830498
"2014-01-28" 114.82 116.400002 114.620003 115.230003 2823200 99.564903
"2014-01-29" 114.410004 115.980003 113.900002 114 1085700 98.502136
"2014-01-30" 114.580002 115.040001 114.18 114.550003 1320900 98.977386
"2014-01-31" 114.260002 114.260002 111.940002 113.370003 1122400 97.957794
"2014-02-03" 113.209999 113.709999 109.120003 109.389999 2473700 94.518852
"2014-02-04" 109.870003 111.68 108.660004 110.889999 1795500 95.814911
"2014-02-05" 111.110001 112.879997 110.209999 112.620003 1705900 97.309753
"2014-02-06" 111.93 114.370003 111.93 114.279999 1637200 99.166733
"2014-02-07" 114.93 119.029999 114.739998 118.669998 3005200 102.976189
"2014-02-10" 118.290001 118.32 115.330002 115.580002 1727700 100.294815
"2014-02-11" 115.910004 116.739998 114.980003 116.510002 1575900 101.10183
"2014-02-12" 116.639999 117.660004 116.32 117.209999 760400 101.709259
"2014-02-13" 114.970001 117.830002 114.970001 116.760002 1131600 101.318771
"2014-02-14" 117.029999 118.269997 116.449997 117.849998 890500 102.264618
"2014-02-18" 118.260002 118.860001 117.470001 117.879997 946100 102.290657
"2014-02-19" 117.589996 118.910004 116.690002 116.75 1207300 101.310081
"2014-02-20" 116.82 118.480003 116.769997 117.790001 1304500 102.212547
"2014-02-21" 118.150002 118.75 117.709999 117.769997 871400 102.195213
"2014-02-24" 117.949997 119.440002 117.949997 118.639999 1291300 102.950127
"2014-02-25" 118.599998 118.769997 117.400002 117.800003 1175300 102.221237
"2014-02-26" 118.059998 119.440002 117.379997 118.970001 1237000 103.236488
"2014-02-27" 118.949997 120.480003 118.690002 120.169998 872000 104.277786
"2014-02-28" 119.940002 121.57 119.779999 120.550003 945500 104.607552
"2014-03-03" 119 120.440002 118.760002 119.389999 975100 103.600967
"2014-03-04" 121.169998 122.07 120.699997 121.129997 895900 105.110855
"2014-03-05" 121.440002 121.970001 120.709999 121.910004 626400 105.787682
"2014-03-06" 122.360001 122.849998 121.940002 122.449997 873700 106.256271
"2014-03-07" 123.190002 125.349998 123.050003 124.379997 1653200 107.931053
"2014-03-10" 124.190002 124.489998 122.470001 123.220001 695600 106.924461
"2014-03-11" 123.300003 123.510002 120.269997 120.75 1162000 104.78109
"2014-03-12" 120.150002 120.349998 118.43 119.300003 1130400 103.52285
"2014-03-13" 119.790001 120.019997 116.110001 116.809998 1056100 101.36216
"2014-03-14" 116.669998 117.629997 116.129997 116.190002 1024900 100.824142
"2014-03-17" 117.43 120.18 117.389999 119.830002 1366400 103.98278
"2014-03-18" 119.82 120.540001 119.040001 119.879997 921300 104.026169
"2014-03-19" 119.919998 120.919998 118.690002 119.660004 770700 103.835266
"2014-03-20" 119.300003 120.639999 118.879997 119.230003 620300 103.462112
"2014-03-21" 121.260002 121.650002 119.169998 119.379997 1459300 103.5923
"2014-03-24" 119.610001 120.150002 118.480003 118.919998 852200 103.193108
"2014-03-25" 120 122.099998 119.839996 121.129997 1301300 105.110855
"2014-03-26" 121.790001 121.970001 118.629997 118.730003 1039600 103.028259
"2014-03-27" 118.580002 118.879997 117.5 118.010002 893100 102.40345
"2014-03-28" 118.480003 120.199997 118.269997 119.239998 649300 103.470779
"2014-03-31" 120.440002 121.080002 119.599998 119.709999 1242000 103.878639
"2014-04-01" 120.589996 122.25 120.050003 121.989998 1283700 105.857117
"2014-04-02" 122.010002 124.18 122.010002 123.75 1126600 107.384346
"2014-04-03" 123.82 124.029999 122.489998 123.260002 727900 106.959175
"2014-04-04" 125.089996 125.089996 121.589996 121.800003 1099800 105.692261
"2014-04-07" 121.339996 121.720001 118.459999 119.300003 1165700 103.52285
"2014-04-08" 118.989998 120.889999 118.790001 119.669998 1299700 103.843941
"2014-04-09" 120.650002 122.82 120.239998 122.529999 1059500 106.325699
"2014-04-10" 122.050003 123.169998 119.690002 119.82 957100 103.974106
"2014-04-11" 119.089996 120.080002 118.620003 119.139999 1146700 103.38401
"2014-04-14" 120.18 121.050003 119.040001 120.330002 984200 104.416641
"2014-04-15" 121.150002 122.370003 119.480003 121.269997 1497000 105.232323
"2014-04-16" 122.519997 124.220001 122.480003 124.220001 1262900 107.792206
"2014-04-17" 124.220001 126 124.099998 125.349998 1343200 108.772789
"2014-04-21" 125.099998 125.720001 124.309998 125.190002 623100 108.633942
"2014-04-22" 125.129997 126.099998 124.800003 124.940002 751700 108.417
"2014-04-23" 125.169998 126.160004 124.599998 124.769997 649400 108.269463
"2014-04-24" 125.510002 125.720001 123.839996 124.459999 688200 108.000465
"2014-04-25" 124.309998 124.870003 121.809998 122.400002 977900 106.212868
"2014-04-28" 123.040001 124.269997 121.449997 122.730003 1662900 106.499252
"2014-04-29" 125 126.489998 123.519997 125.860001 1600300 109.215302
"2014-04-30" 127.050003 127.099998 125.230003 126.879997 1104400 110.100426
"2014-05-01" 126.419998 127.279999 125.709999 126.089996 768000 109.414886
"2014-05-02" 126 126.330002 124.860001 125.080002 952600 108.538467
"2014-05-05" 124.419998 125.279999 123.449997 124.269997 1057800 107.835587
"2014-05-06" 123.93 124.660004 123.209999 123.400002 927400 107.080658
"2014-05-07" 123.07 123.949997 121.860001 123.889999 1091400 107.925674
"2014-05-08" 123.739998 126 123.349998 124.230003 815400 108.221848
"2014-05-09" 124.110001 124.389999 123.029999 124.199997 468000 108.195709
"2014-05-12" 125.040001 126.870003 125.040001 126.480003 541300 110.181915
"2014-05-13" 126.739998 126.75 125.940002 126.040001 588600 109.798592
"2014-05-14" 126.150002 126.370003 124.75 124.940002 637000 108.840363
"2014-05-15" 124.419998 124.800003 121.589996 122.559998 1191000 106.767014
"2014-05-16" 122.650002 123.43 121.959999 123.029999 821900 107.176453
"2014-05-19" 122.620003 123.949997 122.32 123.809998 407200 107.855934
"2014-05-20" 123.470001 123.650002 121.010002 121.260002 928900 105.634544
"2014-05-21" 121.790001 122.779999 121.419998 122.470001 715000 106.688637
"2014-05-22" 122.760002 123.989998 121.82 121.879997 793600 106.174644
"2014-05-23" 121.559998 123.330002 121.559998 123.099998 430400 107.237442
"2014-05-27" 123.57 125.809998 123.389999 124.790001 918600 108.709679
"2014-05-28" 125.029999 125.389999 124.25 124.389999 475300 108.361221
"2014-05-29" 124.75 124.959999 123.360001 124.669998 505700 108.605125
"2014-05-30" 124.410004 125.470001 123.910004 125.230003 943200 109.092964
"2014-06-02" 125.580002 126.019997 123.900002 125.760002 758800 109.55468
"2014-06-03" 125.290001 126.029999 125 125.720001 727900 109.519829
"2014-06-04" 125.57 126.699997 125.32 125.839996 836500 109.624382
"2014-06-05" 126.300003 127.540001 125.900002 127.389999 1047200 110.974648
"2014-06-06" 127.669998 128.330002 127.510002 128.199997 686300 111.68026
"2014-06-09" 128.130005 130.440002 127.910004 129.410004 686500 112.734329
"2014-06-10" 128.910004 129.630005 128.190002 129.520004 477400 112.830162
"2014-06-11" 128.300003 129 127.760002 128.899994 567800 112.290062
"2014-06-12" 128.460007 128.630005 126.510002 126.82 727600 110.478119
"2014-06-13" 127.080002 127.68 126.690002 127.169998 380800 110.782997
"2014-06-16" 126.550003 127.510002 126.309998 127.18 407100 110.791687
"2014-06-17" 127.150002 128.570007 126.410004 127.239998 713200 110.843948
"2014-06-18" 127.029999 128.070007 126.129997 127.989998 580200 111.49733
"2014-06-19" 127.989998 128.009995 125.260002 127.480003 1321500 111.05304
"2014-06-20" 127.400002 128.279999 127.279999 127.720001 944700 111.262123
"2014-06-23" 127.779999 127.949997 126.559998 126.989998 837300 110.62619
"2014-06-24" 126.260002 127.839996 125.440002 125.709999 820600 109.511108
"2014-06-25" 125.139999 126.309998 124.839996 125.919998 730300 109.694054
"2014-06-26" 126.18 126.18 124.650002 125.650002 956700 109.458855
"2014-06-27" 125.160004 126.059998 124.18 125.629997 1473100 109.441429
"2014-06-30" 125.989998 126.230003 124.699997 125.730003 870800 109.528526
"2014-07-01" 126.089996 127.18 125.610001 126.870003 840300 110.521652
"2014-07-02" 126.709999 127.019997 125.760002 126.25 597400 109.981529
"2014-07-03" 126.82 127.599998 126.629997 127.370003 754900 110.957237
"2014-07-07" 126.870003 126.940002 125.550003 125.940002 998800 109.711487
"2014-07-08" 125.669998 125.870003 124.540001 124.739998 715600 108.66613
"2014-07-09" 125.059998 125.519997 123.980003 124.480003 491300 108.439636
"2014-07-10" 122.919998 123.25 122.339996 122.779999 852200 106.958664
"2014-07-11" 122.889999 123.379997 122.050003 123.019997 871700 107.167755
"2014-07-14" 124.18 124.18 122.860001 123.019997 718500 107.167755
"2014-07-15" 123.120003 123.82 122.629997 123.489998 1081300 107.577179
"2014-07-16" 124.080002 124.639999 123.260002 124.620003 806500 108.561584
"2014-07-17" 123.379997 124 121.730003 121.919998 766800 106.209511
"2014-07-18" 122.459999 123.779999 122.110001 123.43 874900 107.524933
"2014-07-21" 123.07 123.580002 122.410004 123.010002 548600 107.159042
"2014-07-22" 123.879997 124.739998 123.510002 123.620003 529600 107.690437
"2014-07-23" 123.669998 123.690002 122.769997 123.290001 474600 107.402969
"2014-07-24" 123.330002 124.029999 123.010002 123.330002 804000 107.437828
"2014-07-25" 122.949997 123.699997 122.699997 122.93 616100 107.089355
"2014-07-28" 122.68 122.68 120.57 121.699997 702700 106.017815
"2014-07-29" 121.220001 121.589996 117.690002 117.739998 1915800 102.568115
"2014-07-30" 118.099998 118.809998 116.93 117.610001 1449800 102.454895
"2014-07-31" 116.470001 116.910004 114.889999 114.949997 1357900 100.137665
"2014-08-01" 114.510002 114.690002 112.769997 114.150002 1712700 99.440742
"2014-08-04" 114.639999 115.919998 114.309998 115.57 961600 100.677757
"2014-08-05" 114.730003 116.980003 114.370003 115.019997 1621600 100.198631
"2014-08-06" 111.639999 111.639999 105.910004 109.550003 5933300 95.433502
"2014-08-07" 110.349998 111.910004 109.360001 109.849998 2954200 95.694839
"2014-08-08" 110.300003 111.610001 109.360001 111.559998 1620300 97.184486
"2014-08-11" 112.559998 112.650002 111.650002 111.760002 892900 97.358719
"2014-08-12" 111.779999 113.040001 111.5 112.480003 1159900 97.985947
"2014-08-13" 112.879997 113.480003 112.269997 113.190002 886900 98.604446
"2014-08-14" 113.410004 113.620003 112.93 113.519997 926100 98.891899
"2014-08-15" 113.830002 114.019997 112.110001 112.779999 996200 98.247292
"2014-08-18" 113.349998 114.730003 113.349998 114.57 1053500 99.806641
"2014-08-19" 114.910004 115.650002 114.790001 115.32 760300 100.459969
"2014-08-20" 115.459999 118.769997 115.120003 117.800003 1890500 102.620399
"2014-08-21" 117.739998 117.889999 116.269997 117.050003 1191300 101.967049
"2014-08-22" 116.760002 117.309998 115.660004 116.150002 810800 101.183044
"2014-08-25" 116.82 117.190002 116.239998 117.019997 900500 101.940918
"2014-08-26" 116.470001 117.190002 115.970001 116.040001 859100 101.503548
"2014-08-27" 116.360001 116.519997 115.419998 115.900002 697500 101.381096
"2014-08-28" 115.010002 115.190002 114.379997 114.75 1251400 100.375137
"2014-08-29" 115.190002 115.559998 114.449997 115.5 1398400 101.031197
"2014-09-02" 115.650002 116.440002 115.330002 116 952500 101.468552
"2014-09-03" 116.690002 116.730003 115.080002 115.410004 1195800 100.952477
"2014-09-04" 115.599998 117.209999 115.260002 117.040001 3111900 102.378288
"2014-09-05" 117.040001 118.129997 116.110001 118.050003 1528300 103.261772
"2014-09-08" 117.75 117.989998 117.360001 117.580002 1674500 102.850639
"2014-09-09" 117.589996 119.330002 117.239998 118.389999 1894600 103.559151
"2014-09-10" 118.25 118.550003 116.910004 118.440002 1308600 103.60289
"2014-09-11" 117.919998 118.699997 117.709999 118.349998 848500 103.524147
"2014-09-12" 118.150002 118.709999 117.400002 117.779999 918100 103.025566
"2014-09-15" 117.470001 117.470001 116.080002 117.099998 832900 102.430763
"2014-09-16" 116.400002 117.25 115.629997 116.989998 903400 102.334541
"2014-09-17" 117.480003 118.040001 116.110001 116.610001 763000 102.002136
"2014-09-18" 116.730003 117.389999 116.459999 117.260002 675000 102.570709
"2014-09-19" 117.860001 118.220001 116.190002 116.629997 1402500 102.019638
"2014-09-22" 116.169998 116.370003 114.160004 114.739998 960500 100.366402
"2014-09-23" 114.169998 114.379997 113.199997 113.690002 1089400 99.44796
"2014-09-24" 113.470001 114.830002 112.559998 114.639999 979800 100.278931
"2014-09-25" 113.910004 114.300003 112.839996 112.839996 969000 98.704407
"2014-09-26" 112.93 114.25 112.330002 113.870003 571100 99.6054
"2014-09-29" 112.620003 114.089996 112.349998 114.029999 895900 99.745331
"2014-09-30" 114.260002 114.980003 113.519997 114.150002 1765300 99.850311
"2014-10-01" 113.68 113.970001 111.370003 111.669998 1379600 97.680984
"2014-10-02" 111.75 112.269997 110.269997 111.129997 1013700 97.208611
"2014-10-03" 111.739998 112.559998 111.599998 112.230003 958000 98.170822
"2014-10-06" 112.75 113.260002 111.410004 112.269997 531900 98.205818
"2014-10-07" 111.300003 111.529999 109.669998 109.709999 915300 95.966515
"2014-10-08" 109.93 112.589996 108.989998 112.410004 1198700 98.328285
"2014-10-09" 112.040001 112.260002 109.410004 109.529999 826600 95.809074
"2014-10-10" 109.269997 110.089996 107.540001 108.980003 1434300 95.327972
"2014-10-13" 108.150002 108.550003 102.970001 103.089996 2614200 90.175789
"2014-10-14" 104.029999 106.970001 103.739998 104.190002 2434500 91.137985
"2014-10-15" 103.160004 103.330002 99.82 102.959999 3049500 90.06208
"2014-10-16" 101.709999 105.379997 101.190002 105.099998 2460700 91.934036
"2014-10-17" 106.300003 108.489998 104.419998 104.419998 1815500 91.339188
"2014-10-20" 104.519997 107.010002 104.260002 106.830002 1512000 93.447304
"2014-10-21" 108.260002 111.5 107.889999 111.290001 1233200 97.348579
"2014-10-22" 111.07 111.610001 108.980003 109.139999 1504700 95.467911
"2014-10-23" 118.519997 119.849998 115.75 116.389999 2709400 101.809708
"2014-10-24" 116.260002 116.839996 115.199997 116.57 1283200 101.967155
"2014-10-27" 116.43 117.629997 115.349998 117.239998 1806500 102.553215
"2014-10-28" 122.849998 126.040001 121.360001 122.949997 2306500 107.54792
"2014-10-29" 122.919998 124.18 121.650002 123.970001 1477200 108.440155
"2014-10-30" 122.93 125.209999 122.860001 124.669998 1190400 109.052437
"2014-10-31" 126.389999 127.589996 125.910004 127.029999 1922200 111.116821
"2014-11-03" 127.419998 127.690002 125.769997 126.769997 1239100 110.889389
"2014-11-04" 126.760002 126.989998 125.339996 126.379997 1067000 110.548256
"2014-11-05" 126.779999 127.860001 126.089996 127.779999 899300 111.772858
"2014-11-06" 127.82 128.690002 127.5 127.959999 1441400 112.484924
"2014-11-07" 127.940002 128.699997 127.510002 128.5 1426300 112.959602
"2014-11-10" 128.470001 129.050003 127.940002 128.429993 723600 112.898064
"2014-11-11" 128.289993 129 127.589996 128.080002 753800 112.590393
"2014-11-12" 127.639999 129.259995 127.470001 128.570007 873900 113.021149
"2014-11-13" 128.589996 129.070007 126.720001 126.970001 1269800 111.614662
"2014-11-14" 126.75 128.520004 126.75 128.440002 867000 112.906883
"2014-11-17" 127.790001 129 127.790001 128.619995 1170500 113.065079
"2014-11-18" 128.850006 130.860001 128.429993 130.470001 1497200 114.691353
"2014-11-19" 130.110001 130.110001 128.5 129.240005 1929300 113.610107
"2014-11-20" 128.240005 130.619995 128.130005 130.429993 1097800 114.656174
"2014-11-21" 131.210007 133.240005 130.660004 131.839996 1742800 115.895668
"2014-11-24" 132.429993 132.869995 131.639999 132.630005 860500 116.590134
"2014-11-25" 132.860001 133.410004 131.509995 132.779999 1329900 116.722
"2014-11-26" 132.25 132.619995 131.399994 131.690002 804000 115.763802
"2014-11-28" 131.320007 131.339996 128.270004 129.029999 941600 113.425484
"2014-12-01" 129.190002 129.619995 127.160004 127.660004 1397000 112.221191
"2014-12-02" 126.440002 129.070007 126.440002 128.649994 1070100 113.091476
"2014-12-03" 129.190002 131.779999 129.169998 131.490005 967300 115.588005
"2014-12-04" 130.550003 131 129.75 129.770004 1194500 114.076035
"2014-12-05" 129.899994 130.910004 129.479996 129.949997 971800 114.234222
"2014-12-08" 129.899994 130.570007 127.129997 127.709999 1118600 112.265144
"2014-12-09" 126.360001 128.660004 126.010002 128.539993 924300 112.994766
"2014-12-10" 127.75 127.919998 124.970001 125.230003 1061200 110.085075
"2014-12-11" 125.510002 127.769997 125.349998 126.080002 1006100 110.832291
"2014-12-12" 124.620003 125.860001 123.059998 123.080002 1060300 108.195076
"2014-12-15" 123.830002 124.370003 121.389999 121.919998 1278900 107.175369
"2014-12-16" 121.470001 123.82 121.330002 121.330002 1573500 106.656723
"2014-12-17" 121.190002 123.849998 120.540001 123.510002 2178000 108.573067
"2014-12-18" 125.779999 126.68 123.639999 126.669998 2057200 111.350922
"2014-12-19" 127.029999 128.899994 126.510002 128.270004 1860300 112.757439
"2014-12-22" 128.759995 129.850006 128.110001 129.660004 820100 113.979324
"2014-12-23" 130.059998 131.949997 129.929993 131.059998 711000 115.209991
"2014-12-24" 131.220001 131.779999 129.990005 130.850006 499600 115.025383
"2014-12-26" 131.160004 132.080002 130.740005 130.789993 361600 114.972656
"2014-12-29" 130.320007 131.449997 130.009995 130.820007 634600 114.999016
"2014-12-30" 130.380005 131.089996 129.869995 130.320007 874600 114.559517
"2014-12-31" 130.850006 131.039993 128.820007 128.949997 1069000 113.355179
"2015-01-02" 129.240005 129.539993 127.449997 129.160004 791300 113.539795
"2015-01-05" 124.970001 126.220001 123.199997 123.620003 1631500 108.669785
"2015-01-06" 123.589996 124.540001 121.190002 121.809998 1757300 107.07869
"2015-01-07" 123 123.980003 122.190002 122.760002 1309100 107.913765
"2015-01-08" 124.82 126.660004 123.980003 126.639999 1171100 111.324554
"2015-01-09" 127.050003 127.050003 124.919998 125.849998 2069500 110.630096
"2015-01-12" 125.860001 126.800003 124.879997 125.790001 2788300 110.577347
"2015-01-13" 126.889999 128.289993 122.459999 124.169998 1580600 109.153259
"2015-01-14" 122.160004 122.989998 121.059998 122.370003 1452800 107.570938
"2015-01-15" 123.220001 123.339996 119.870003 119.93 1375800 105.426025
"2015-01-16" 119.75 120.150002 117.879997 120 2216700 105.487572
"2015-01-20" 120.220001 121.650002 119.190002 121.120003 1220600 106.472153
"2015-01-21" 120.68 122.400002 120.169998 122.110001 1129400 107.342392
"2015-01-22" 122.699997 123.330002 121.230003 122.989998 1845400 108.115967
"2015-01-23" 122.650002 123.43 121.849998 121.970001 1284900 107.219337
"2015-01-26" 122.230003 122.889999 120.949997 122.760002 2211400 107.913765
"2015-01-27" 122.480003 123.589996 119.160004 121.349998 3174100 106.674309
"2015-01-28" 121.279999 121.279999 116.440002 117.07 2957100 102.911903
"2015-01-29" 117.220001 118.68 116.050003 118.599998 1175800 104.256882
"2015-01-30" 117.510002 118.730003 116.260002 116.459999 1316800 102.375687
"2015-02-02" 117.449997 119.660004 116.309998 119.639999 1620800 105.171112
